stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
58_2_S20,STOP_58_2_S20,,21.202145,105.779575,,
58_2_S21,STOP_58_2_S21,,21.191379,105.780359,,
58_2_S22,STOP_58_2_S22,,21.186995,105.780225,,
58_2_S23,STOP_58_2_S23,,21.166529,105.779392,,
58_2_S24,STOP_58_2_S24,,21.158180,105.779025,,
58_2_S25,STOP_58_2_S25,,21.152013,105.778742,,
58_2_S26,STOP_58_2_S26,,21.141747,105.778292,,
58_2_S27,STOP_58_2_S27,,21.131914,105.778925,,
58_2_S28,STOP_58_2_S28,,21.126780,105.780559,,
58_2_S29,STOP_58_2_S29,,21.119797,105.782992,,
58_2_S30,STOP_58_2_S30,,21.082809,105.785327,,
58_2_S31,STOP_58_2_S31,,21.087748,105.785659,,
58_2_S32,STOP_58_2_S32,,21.090865,105.788742,,
58_2_S33,STOP_58_2_S33,,21.089481,105.797558,,
58_2_S34,STOP_58_2_S34,,21.089831,105.802691,,
58_2_S35,STOP_58_2_S35,,21.089981,105.807475,,
58_2_S36,STOP_58_2_S36,,21.090148,105.811425,,
58_2_S37,STOP_58_2_S37,,21.087115,105.815541,,
58_2_S38,STOP_58_2_S38,,21.080665,105.818341,,
58_2_S39,STOP_58_2_S39,,21.076832,105.821141,,
58_2_S40,STOP_58_2_S40,,21.073782,105.824758,,
58_2_S41,STOP_58_2_S41,,21.069698,105.825858,,
58_2_S42,STOP_58_2_S42,,21.066249,105.827991,,
58_2_S43,STOP_58_2_S43,,21.063315,105.831841,,
58_2_S44,STOP_58_2_S44,,21.060732,105.832941,,
58_2_S45,STOP_58_2_S45,,21.046516,105.844007,,
58_2_S46,STOP_58_2_S46,,21.044162,105.846979,,
58_2_S47,STOP_58_2_S47,,21.041449,105.849357,,
58_2_S48,STOP_58_2_S48,,21.043432,105.847657,,
59_1_S1,STOP_59_1_S1,,21.005217,105.932622,,
59_1_S2,STOP_59_1_S2,,21.009100,105.933839,,
59_1_S3,STOP_59_1_S3,,21.013367,105.935972,,
59_1_S4,STOP_59_1_S4,,21.018833,105.936872,,
59_1_S5,STOP_59_1_S5,,21.022934,105.938809,,
59_1_S6,STOP_59_1_S6,,21.027519,105.940497,,
59_1_S7,STOP_59_1_S7,,21.032082,105.941673,,
59_1_S8,STOP_59_1_S8,,21.035340,105.940013,,
59_1_S9,STOP_59_1_S9,,21.037536,105.938172,,
59_1_S10,STOP_59_1_S10,,21.040775,105.933256,,
59_1_S11,STOP_59_1_S11,,21.045134,105.930157,,
59_1_S12,STOP_59_1_S12,,21.046928,105.925198,,
59_1_S13,STOP_59_1_S13,,21.050354,105.921772,,
59_1_S14,STOP_59_1_S14,,21.054590,105.919392,,
59_1_S15,STOP_59_1_S15,,21.058635,105.915109,,
59_1_S16,STOP_59_1_S16,,21.060265,105.911222,,
59_1_S17,STOP_59_1_S17,,21.059311,105.906704,,
59_1_S18,STOP_59_1_S18,,21.056374,105.908359,,
59_1_S19,STOP_59_1_S19,,21.055150,105.904396,,
59_1_S20,STOP_59_1_S20,,21.054322,105.902497,,
59_1_S21,STOP_59_1_S21,,21.052509,105.898115,,
59_1_S22,STOP_59_1_S22,,21.051478,105.894475,,
59_1_S23,STOP_59_1_S23,,21.056845,105.890860,,
59_1_S24,STOP_59_1_S24,,21.058617,105.884562,,
59_1_S25,STOP_59_1_S25,,21.064416,105.881655,,
59_1_S26,STOP_59_1_S26,,21.088498,105.866497,,
59_1_S27,STOP_59_1_S27,,21.092674,105.862618,,
59_1_S28,STOP_59_1_S28,,21.095672,105.860023,,
59_1_S29,STOP_59_1_S29,,21.102325,105.854259,,
59_1_S30,STOP_59_1_S30,,21.106084,105.851404,,
59_1_S31,STOP_59_1_S31,,21.109981,105.849290,,
59_1_S32,STOP_59_1_S32,,21.120731,105.844990,,
59_1_S33,STOP_59_1_S33,,21.127530,105.843724,,
59_1_S34,STOP_59_1_S34,,21.133114,105.843474,,
59_1_S35,STOP_59_1_S35,,21.139980,105.844457,,
59_1_S36,STOP_59_1_S36,,21.141130,105.846690,,
59_1_S37,STOP_59_1_S37,,21.140190,105.852336,,
59_1_S38,STOP_59_1_S38,,21.138097,105.858874,,
59_1_S39,STOP_59_1_S39,,21.137630,105.860890,,
59_2_S1,STOP_59_2_S1,,21.137630,105.860890,,
59_2_S2,STOP_59_2_S2,,21.138247,105.858890,,
59_2_S3,STOP_59_2_S3,,21.139644,105.854251,,
59_2_S4,STOP_59_2_S4,,21.141213,105.846991,,
59_2_S5,STOP_59_2_S5,,21.140230,105.844424,,
59_2_S6,STOP_59_2_S6,,21.134080,105.843441,,
59_2_S7,STOP_59_2_S7,,21.128014,105.843424,,
59_2_S8,STOP_59_2_S8,,21.121281,105.844807,,
59_2_S9,STOP_59_2_S9,,21.108997,105.849924,,
59_2_S10,STOP_59_2_S10,,21.106029,105.850810,,
59_2_S11,STOP_59_2_S11,,21.102115,105.853713,,
59_2_S12,STOP_59_2_S12,,21.095357,105.859424,,
59_2_S13,STOP_59_2_S13,,21.092492,105.862179,,
59_2_S14,STOP_59_2_S14,,21.088238,105.866048,,
59_2_S15,STOP_59_2_S15,,21.064265,105.881047,,
59_2_S16,STOP_59_2_S16,,21.058359,105.884185,,
59_2_S17,STOP_59_2_S17,,21.056961,105.889538,,
59_2_S18,STOP_59_2_S18,,21.056510,105.890991,,
59_2_S19,STOP_59_2_S19,,21.051416,105.894417,,
59_2_S20,STOP_59_2_S20,,21.052357,105.898229,,
59_2_S21,STOP_59_2_S21,,21.054242,105.902551,,
59_2_S22,STOP_59_2_S22,,21.055047,105.904440,,
59_2_S23,STOP_59_2_S23,,21.057917,105.907686,,
59_2_S24,STOP_59_2_S24,,21.060365,105.910539,,
59_2_S25,STOP_59_2_S25,,21.058519,105.915062,,
59_2_S26,STOP_59_2_S26,,21.054522,105.919235,,
59_2_S27,STOP_59_2_S27,,21.050322,105.921674,,
59_2_S28,STOP_59_2_S28,,21.046753,105.925316,,
59_2_S29,STOP_59_2_S29,,21.044987,105.929985,,
59_2_S30,STOP_59_2_S30,,21.040630,105.933183,,
59_2_S31,STOP_59_2_S31,,21.037432,105.938013,,
59_2_S32,STOP_59_2_S32,,21.035267,105.939760,,
59_2_S33,STOP_59_2_S33,,21.032097,105.941397,,
59_2_S34,STOP_59_2_S34,,21.027629,105.940226,,
59_2_S35,STOP_59_2_S35,,21.023017,105.938442,,
59_2_S36,STOP_59_2_S36,,21.018833,105.936872,,
59_2_S37,STOP_59_2_S37,,21.013917,105.936189,,
59_2_S38,STOP_59_2_S38,,21.009283,105.933922,,
59_2_S39,STOP_59_2_S39,,21.005217,105.932622,,
60A_1_S1,STOP_60A_1_S1,,20.953801,105.849957,,
60A_1_S2,STOP_60A_1_S2,,20.955864,105.846765,,
60A_1_S3,STOP_60A_1_S3,,20.957901,105.844091,,
60A_1_S4,STOP_60A_1_S4,,20.958151,105.842757,,
60A_1_S5,STOP_60A_1_S5,,20.965018,105.841957,,
60A_1_S6,STOP_60A_1_S6,,20.966368,105.837991,,
60A_1_S7,STOP_60A_1_S7,,20.966718,105.834908,,
60A_1_S8,STOP_60A_1_S8,,20.965184,105.831108,,
60A_1_S9,STOP_60A_1_S9,,20.965251,105.826491,,
60A_1_S10,STOP_60A_1_S10,,20.967468,105.826341,,
60A_1_S11,STOP_60A_1_S11,,20.970788,105.825858,,
60A_1_S12,STOP_60A_1_S12,,20.972551,105.820558,,
60A_1_S13,STOP_60A_1_S13,,20.976634,105.814508,,
60A_1_S14,STOP_60A_1_S14,,20.981701,105.810808,,
60A_1_S15,STOP_60A_1_S15,,20.985634,105.807908,,
60A_1_S16,STOP_60A_1_S16,,20.990784,105.804208,,
60A_1_S17,STOP_60A_1_S17,,20.993600,105.806075,,
60A_1_S18,STOP_60A_1_S18,,20.995817,105.805358,,
60A_1_S19,STOP_60A_1_S19,,21.000533,105.801675,,
60A_1_S20,STOP_60A_1_S20,,21.003150,105.801292,,
60A_1_S21,STOP_60A_1_S21,,21.007667,105.802592,,
60A_1_S22,STOP_60A_1_S22,,21.010417,105.798608,,
60A_1_S23,STOP_60A_1_S23,,21.007500,105.794658,,
60A_1_S24,STOP_60A_1_S24,,21.007117,105.791075,,
60A_1_S25,STOP_60A_1_S25,,21.013016,105.786309,,
60A_1_S26,STOP_60A_1_S26,,21.015837,105.784088,,
60A_1_S27,STOP_60A_1_S27,,21.019100,105.781359,,
60A_1_S28,STOP_60A_1_S28,,21.023150,105.778875,,
60A_1_S29,STOP_60A_1_S29,,21.027766,105.779109,,
60A_1_S30,STOP_60A_1_S30,,21.034649,105.780275,,
60A_1_S31,STOP_60A_1_S31,,21.038882,105.780909,,
60A_1_S32,STOP_60A_1_S32,,21.050987,105.781505,,
60A_1_S33,STOP_60A_1_S33,,21.057715,105.782609,,
60A_1_S34,STOP_60A_1_S34,,21.062449,105.783859,,
60A_1_S35,STOP_60A_1_S35,,21.070398,105.785392,,
60A_1_S36,STOP_60A_1_S36,,21.077432,105.786642,,
60A_1_S37,STOP_60A_1_S37,,21.078089,105.789042,,
60A_1_S38,STOP_60A_1_S38,,21.076187,105.794085,,
60A_1_S39,STOP_60A_1_S39,,21.074210,105.799218,,
60A_1_S40,STOP_60A_1_S40,,21.071631,105.806018,,
60A_1_S41,STOP_60A_1_S41,,21.073848,105.812775,,
60A_1_S42,STOP_60A_1_S42,,21.076115,105.815858,,
60A_2_S1,STOP_60A_2_S1,,21.076115,105.815858,,
60A_2_S2,STOP_60A_2_S2,,21.071765,105.811975,,
60A_2_S3,STOP_60A_2_S3,,21.071258,105.807643,,
60A_2_S4,STOP_60A_2_S4,,21.073759,105.801062,,
60A_2_S5,STOP_60A_2_S5,,21.076114,105.794785,,
60A_2_S6,STOP_60A_2_S6,,21.077815,105.790464,,
60A_2_S7,STOP_60A_2_S7,,21.077215,105.786242,,
60A_2_S8,STOP_60A_2_S8,,21.071415,105.785342,,
60A_2_S9,STOP_60A_2_S9,,21.062445,105.783595,,
60A_2_S10,STOP_60A_2_S10,,21.054982,105.781759,,
60A_2_S11,STOP_60A_2_S11,,21.051844,105.781396,,
60A_2_S12,STOP_60A_2_S12,,21.040599,105.780542,,
60A_2_S13,STOP_60A_2_S13,,21.034733,105.779859,,
60A_2_S14,STOP_60A_2_S14,,21.030749,105.779109,,
60A_2_S15,STOP_60A_2_S15,,21.023233,105.778409,,
60A_2_S16,STOP_60A_2_S16,,21.018858,105.781103,,
60A_2_S17,STOP_60A_2_S17,,21.014983,105.784075,,
60A_2_S18,STOP_60A_2_S18,,21.011517,105.786892,,
60A_2_S19,STOP_60A_2_S19,,21.007017,105.790525,,
60A_2_S20,STOP_60A_2_S20,,21.007040,105.794818,,
60A_2_S21,STOP_60A_2_S21,,21.010100,105.798825,,
60A_2_S22,STOP_60A_2_S22,,21.007517,105.802325,,
60A_2_S23,STOP_60A_2_S23,,21.003183,105.800808,,
60A_2_S24,STOP_60A_2_S24,,21.000417,105.801609,,
60A_2_S25,STOP_60A_2_S25,,20.996617,105.804592,,
60A_2_S26,STOP_60A_2_S26,,20.993834,105.805641,,
60A_2_S27,STOP_60A_2_S27,,20.989617,105.804258,,
60A_2_S28,STOP_60A_2_S28,,20.985851,105.807192,,
60A_2_S29,STOP_60A_2_S29,,20.980034,105.811375,,
60A_2_S30,STOP_60A_2_S30,,20.976001,105.814391,,
60A_2_S31,STOP_60A_2_S31,,20.971918,105.820841,,
60A_2_S32,STOP_60A_2_S32,,20.970368,105.825924,,
60A_2_S33,STOP_60A_2_S33,,20.968968,105.827991,,
60A_2_S34,STOP_60A_2_S34,,20.965113,105.826138,,
60A_2_S35,STOP_60A_2_S35,,20.963833,105.830239,,
60A_2_S36,STOP_60A_2_S36,,20.966268,105.835560,,
60A_2_S37,STOP_60A_2_S37,,20.965869,105.839410,,
60A_2_S38,STOP_60A_2_S38,,20.965128,105.841673,,
60A_2_S39,STOP_60A_2_S39,,20.960314,105.842027,,
60A_2_S40,STOP_60A_2_S40,,20.957985,105.844724,,
60A_2_S41,STOP_60A_2_S41,,20.955706,105.846753,,
60A_2_S42,STOP_60A_2_S42,,20.953801,105.849957,,
60B_1_S1,STOP_60B_1_S1,,20.964901,105.842391,,
60B_1_S2,STOP_60B_1_S2,,20.971301,105.836241,,
60B_1_S3,STOP_60B_1_S3,,20.969901,105.830824,,
60B_1_S4,STOP_60B_1_S4,,20.970788,105.825858,,
60B_1_S5,STOP_60B_1_S5,,20.973068,105.824624,,
60B_1_S6,STOP_60B_1_S6,,20.978851,105.822158,,
60B_1_S7,STOP_60B_1_S7,,20.979751,105.819941,,
60B_1_S8,STOP_60B_1_S8,,20.985767,105.813758,,
60B_1_S9,STOP_60B_1_S9,,20.991600,105.813275,,
60B_1_S10,STOP_60B_1_S10,,20.994934,105.814258,,
60B_1_S11,STOP_60B_1_S11,,20.998051,105.811872,,
60B_1_S12,STOP_60B_1_S12,,20.996184,105.809091,,
60B_1_S13,STOP_60B_1_S13,,20.995817,105.805358,,
60B_1_S14,STOP_60B_1_S14,,21.000533,105.801675,,
60B_1_S15,STOP_60B_1_S15,,21.003150,105.801292,,
60B_1_S16,STOP_60B_1_S16,,21.007667,105.802592,,
60B_1_S17,STOP_60B_1_S17,,21.010417,105.798608,,
60B_1_S18,STOP_60B_1_S18,,21.007500,105.794658,,
60B_1_S19,STOP_60B_1_S19,,21.007117,105.791075,,
60B_1_S20,STOP_60B_1_S20,,21.013016,105.786309,,
60B_1_S21,STOP_60B_1_S21,,21.015837,105.784088,,
60B_1_S22,STOP_60B_1_S22,,21.019100,105.781359,,
60B_1_S23,STOP_60B_1_S23,,21.023150,105.778875,,
60B_1_S24,STOP_60B_1_S24,,21.027766,105.779109,,
60B_1_S25,STOP_60B_1_S25,,21.034649,105.780275,,
60B_1_S26,STOP_60B_1_S26,,21.038882,105.780909,,
60B_1_S27,STOP_60B_1_S27,,21.050987,105.781505,,
60B_1_S28,STOP_60B_1_S28,,21.057715,105.782609,,
60B_1_S29,STOP_60B_1_S29,,21.062449,105.783859,,
60B_1_S30,STOP_60B_1_S30,,21.070398,105.785392,,
60B_1_S31,STOP_60B_1_S31,,21.077432,105.786642,,
60B_1_S32,STOP_60B_1_S32,,21.117414,105.783992,,
60B_1_S33,STOP_60B_1_S33,,21.125247,105.778909,,
60B_1_S34,STOP_60B_1_S34,,21.127397,105.773876,,
60B_1_S35,STOP_60B_1_S35,,21.130164,105.772842,,
60B_2_S1,STOP_60B_2_S1,,21.130164,105.772842,,
60B_2_S2,STOP_60B_2_S2,,21.127197,105.773759,,
60B_2_S3,STOP_60B_2_S3,,21.124864,105.778859,,
60B_2_S4,STOP_60B_2_S4,,21.119797,105.782992,,
60B_2_S5,STOP_60B_2_S5,,21.077215,105.786242,,
60B_2_S6,STOP_60B_2_S6,,21.071415,105.785342,,
60B_2_S7,STOP_60B_2_S7,,21.062445,105.783595,,
60B_2_S8,STOP_60B_2_S8,,21.054982,105.781759,,
60B_2_S9,STOP_60B_2_S9,,21.051844,105.781396,,
60B_2_S10,STOP_60B_2_S10,,21.040599,105.780542,,
60B_2_S11,STOP_60B_2_S11,,21.034733,105.779859,,
60B_2_S12,STOP_60B_2_S12,,21.030749,105.779109,,
60B_2_S13,STOP_60B_2_S13,,21.023233,105.778409,,
60B_2_S14,STOP_60B_2_S14,,21.018858,105.781103,,
60B_2_S15,STOP_60B_2_S15,,21.014983,105.784075,,
60B_2_S16,STOP_60B_2_S16,,21.011517,105.786892,,
60B_2_S17,STOP_60B_2_S17,,21.007017,105.790525,,
60B_2_S18,STOP_60B_2_S18,,21.007040,105.794818,,
60B_2_S19,STOP_60B_2_S19,,21.010100,105.798825,,
60B_2_S20,STOP_60B_2_S20,,21.007517,105.802325,,
60B_2_S21,STOP_60B_2_S21,,21.003183,105.800808,,
60B_2_S22,STOP_60B_2_S22,,20.996617,105.804592,,
60B_2_S23,STOP_60B_2_S23,,20.995634,105.808925,,
60B_2_S24,STOP_60B_2_S24,,20.996228,105.813618,,
60B_2_S25,STOP_60B_2_S25,,20.992184,105.813375,,
60B_2_S26,STOP_60B_2_S26,,20.984851,105.814158,,
60B_2_S27,STOP_60B_2_S27,,20.979834,105.819508,,
60B_2_S28,STOP_60B_2_S28,,20.978251,105.823091,,
60B_2_S29,STOP_60B_2_S29,,20.972668,105.824391,,
60B_2_S30,STOP_60B_2_S30,,20.970368,105.825924,,
60B_2_S31,STOP_60B_2_S31,,20.969884,105.831208,,
60B_2_S32,STOP_60B_2_S32,,20.971101,105.836291,,
60B_2_S33,STOP_60B_2_S33,,20.965128,105.841673,,
60B_2_S34,STOP_60B_2_S34,,20.958151,105.842757,,
60B_2_S35,STOP_60B_2_S35,,20.964901,105.842391,,
61_1_S1,STOP_61_1_S1,,21.142013,105.915706,,
61_1_S2,STOP_61_1_S2,,21.144896,105.918755,,
61_1_S3,STOP_61_1_S3,,21.148137,105.916171,,
61_1_S4,STOP_61_1_S4,,21.152541,105.901506,,
61_1_S5,STOP_61_1_S5,,21.153948,105.897233,,
61_1_S6,STOP_61_1_S6,,21.154797,105.892490,,
61_1_S7,STOP_61_1_S7,,21.150724,105.887350,,
61_1_S8,STOP_61_1_S8,,21.140652,105.875401,,
61_1_S9,STOP_61_1_S9,,21.140753,105.868488,,
61_1_S10,STOP_61_1_S10,,21.137909,105.868266,,
61_1_S11,STOP_61_1_S11,,21.138247,105.858890,,
61_1_S12,STOP_61_1_S12,,21.139644,105.854251,,
61_1_S13,STOP_61_1_S13,,21.141213,105.846991,,
61_1_S14,STOP_61_1_S14,,21.142713,105.842974,,
61_1_S15,STOP_61_1_S15,,21.147430,105.838474,,
61_1_S16,STOP_61_1_S16,,21.150280,105.835691,,
61_1_S17,STOP_61_1_S17,,21.151846,105.832841,,
61_1_S18,STOP_61_1_S18,,21.152446,105.829641,,
61_1_S19,STOP_61_1_S19,,21.153096,105.823524,,
61_1_S20,STOP_61_1_S20,,21.154463,105.814341,,
61_1_S21,STOP_61_1_S21,,21.155296,105.808941,,
61_1_S22,STOP_61_1_S22,,21.157480,105.803558,,
61_1_S23,STOP_61_1_S23,,21.161029,105.793225,,
61_1_S24,STOP_61_1_S24,,21.161763,105.786675,,
61_1_S25,STOP_61_1_S25,,21.158480,105.775409,,
61_1_S26,STOP_61_1_S26,,21.158180,105.779025,,
61_1_S27,STOP_61_1_S27,,21.152013,105.778742,,
61_1_S28,STOP_61_1_S28,,21.141747,105.778292,,
61_1_S29,STOP_61_1_S29,,21.131914,105.778925,,
61_1_S30,STOP_61_1_S30,,21.126780,105.780559,,
61_1_S31,STOP_61_1_S31,,21.119797,105.782992,,
61_1_S32,STOP_61_1_S32,,21.077215,105.786242,,
61_1_S33,STOP_61_1_S33,,21.071415,105.785342,,
61_1_S34,STOP_61_1_S34,,21.062445,105.783595,,
61_1_S35,STOP_61_1_S35,,21.054982,105.781759,,
61_1_S36,STOP_61_1_S36,,21.051844,105.781396,,
61_1_S37,STOP_61_1_S37,,21.040599,105.780542,,
61_1_S38,STOP_61_1_S38,,21.034733,105.779859,,
61_1_S39,STOP_61_1_S39,,21.028549,105.781592,,
61_1_S40,STOP_61_1_S40,,21.029122,105.787696,,
61_1_S41,STOP_61_1_S41,,21.029849,105.791242,,
61_2_S1,STOP_61_2_S1,,21.029849,105.791242,,
61_2_S2,STOP_61_2_S2,,21.029899,105.787609,,
61_2_S3,STOP_61_2_S3,,21.028333,105.784692,,
61_2_S4,STOP_61_2_S4,,21.028966,105.780675,,
61_2_S5,STOP_61_2_S5,,21.034649,105.780275,,
61_2_S6,STOP_61_2_S6,,21.038882,105.780909,,
61_2_S7,STOP_61_2_S7,,21.050987,105.781505,,
61_2_S8,STOP_61_2_S8,,21.057715,105.782609,,
61_2_S9,STOP_61_2_S9,,21.062449,105.783859,,
61_2_S10,STOP_61_2_S10,,21.070398,105.785392,,
61_2_S11,STOP_61_2_S11,,21.077432,105.786642,,
61_2_S12,STOP_61_2_S12,,21.117414,105.783992,,
61_2_S13,STOP_61_2_S13,,21.126697,105.781009,,
61_2_S14,STOP_61_2_S14,,21.132147,105.779042,,
61_2_S15,STOP_61_2_S15,,21.142047,105.778525,,
61_2_S16,STOP_61_2_S16,,21.153330,105.779042,,
61_2_S17,STOP_61_2_S17,,21.158430,105.779275,,
61_2_S18,STOP_61_2_S18,,21.160279,105.783292,,
61_2_S19,STOP_61_2_S19,,21.161646,105.786408,,
61_2_S20,STOP_61_2_S20,,21.161046,105.793042,,
61_2_S21,STOP_61_2_S21,,21.157446,105.803375,,
61_2_S22,STOP_61_2_S22,,21.155296,105.808475,,
61_2_S23,STOP_61_2_S23,,21.154530,105.813691,,
61_2_S24,STOP_61_2_S24,,21.152980,105.823741,,
61_2_S25,STOP_61_2_S25,,21.152363,105.829257,,
61_2_S26,STOP_61_2_S26,,21.151841,105.832780,,
61_2_S27,STOP_61_2_S27,,21.150463,105.835374,,
61_2_S28,STOP_61_2_S28,,21.146847,105.838857,,
61_2_S29,STOP_61_2_S29,,21.142930,105.842624,,
61_2_S30,STOP_61_2_S30,,21.141130,105.846690,,
61_2_S31,STOP_61_2_S31,,21.140190,105.852336,,
61_2_S32,STOP_61_2_S32,,21.138097,105.858874,,
61_2_S33,STOP_61_2_S33,,21.137777,105.867902,,
61_2_S34,STOP_61_2_S34,,21.140711,105.868713,,
61_2_S35,STOP_61_2_S35,,21.140398,105.875818,,
61_2_S36,STOP_61_2_S36,,21.154657,105.892723,,
61_2_S37,STOP_61_2_S37,,21.153849,105.897101,,
61_2_S38,STOP_61_2_S38,,21.152230,105.902143,,
61_2_S39,STOP_61_2_S39,,21.147978,105.915862,,
61_2_S40,STOP_61_2_S40,,21.144683,105.918551,,
61_2_S41,STOP_61_2_S41,,21.142013,105.915706,,
62_1_S1,STOP_62_1_S1,,20.950335,105.748226,,
62_1_S2,STOP_62_1_S2,,20.951674,105.750390,,
62_1_S3,STOP_62_1_S3,,20.958303,105.759466,,
62_1_S4,STOP_62_1_S4,,20.960468,105.762293,,
62_1_S5,STOP_62_1_S5,,20.962836,105.765302,,
62_1_S6,STOP_62_1_S6,,20.964884,105.767876,,
62_1_S7,STOP_62_1_S7,,20.965001,105.772509,,
62_1_S8,STOP_62_1_S8,,20.966405,105.776482,,
62_1_S9,STOP_62_1_S9,,20.970034,105.781259,,
62_1_S10,STOP_62_1_S10,,20.969234,105.785225,,
62_1_S11,STOP_62_1_S11,,20.967134,105.789325,,
62_1_S12,STOP_62_1_S12,,20.964734,105.793925,,
62_1_S13,STOP_62_1_S13,,20.961934,105.799042,,
62_1_S14,STOP_62_1_S14,,20.959734,105.803092,,
62_1_S15,STOP_62_1_S15,,20.957618,105.807091,,
62_1_S16,STOP_62_1_S16,,20.955101,105.811941,,
62_1_S17,STOP_62_1_S17,,20.952401,105.817325,,
62_1_S18,STOP_62_1_S18,,20.947985,105.825674,,
62_1_S19,STOP_62_1_S19,,20.944818,105.832591,,
62_1_S20,STOP_62_1_S20,,20.943718,105.840258,,
62_1_S21,STOP_62_1_S21,,20.942535,105.843707,,
62_1_S22,STOP_62_1_S22,,20.939152,105.844124,,
62_1_S23,STOP_62_1_S23,,20.935552,105.845574,,
62_1_S24,STOP_62_1_S24,,20.932435,105.846807,,
62_1_S25,STOP_62_1_S25,,20.927052,105.849141,,
62_1_S26,STOP_62_1_S26,,20.923319,105.851441,,
62_1_S27,STOP_62_1_S27,,20.918917,105.852148,,
62_1_S28,STOP_62_1_S28,,20.912486,105.852224,,
62_1_S29,STOP_62_1_S29,,20.907769,105.852491,,
62_1_S30,STOP_62_1_S30,,20.903636,105.852941,,
62_1_S31,STOP_62_1_S31,,20.893803,105.855907,,
62_1_S32,STOP_62_1_S32,,20.888553,105.857574,,
62_1_S33,STOP_62_1_S33,,20.880187,105.860190,,
62_1_S34,STOP_62_1_S34,,20.874903,105.862874,,
62_1_S35,STOP_62_1_S35,,20.869170,105.865057,,
62_1_S36,STOP_62_1_S36,,20.864787,105.866757,,
62_2_S1,STOP_62_2_S1,,20.864787,105.866757,,
62_2_S2,STOP_62_2_S2,,20.870720,105.864724,,
62_2_S3,STOP_62_2_S3,,20.876470,105.862357,,
62_2_S4,STOP_62_2_S4,,20.879553,105.860657,,
62_2_S5,STOP_62_2_S5,,20.887236,105.858057,,
62_2_S6,STOP_62_2_S6,,20.894286,105.855824,,
62_2_S7,STOP_62_2_S7,,20.902236,105.853474,,
62_2_S8,STOP_62_2_S8,,20.907802,105.852574,,
62_2_S9,STOP_62_2_S9,,20.911486,105.852390,,
62_2_S10,STOP_62_2_S10,,20.918852,105.852257,,
62_2_S11,STOP_62_2_S11,,20.923185,105.851591,,
62_2_S12,STOP_62_2_S12,,20.926969,105.849407,,
62_2_S13,STOP_62_2_S13,,20.932190,105.847149,,
62_2_S14,STOP_62_2_S14,,20.935702,105.845791,,
62_2_S15,STOP_62_2_S15,,20.939335,105.844341,,
62_2_S16,STOP_62_2_S16,,20.943785,105.840957,,
62_2_S17,STOP_62_2_S17,,20.945085,105.831891,,
62_2_S18,STOP_62_2_S18,,20.947751,105.826124,,
62_2_S19,STOP_62_2_S19,,20.951835,105.818325,,
62_2_S20,STOP_62_2_S20,,20.955585,105.811308,,
62_2_S21,STOP_62_2_S21,,20.957390,105.807806,,
62_2_S22,STOP_62_2_S22,,20.959551,105.803742,,
62_2_S23,STOP_62_2_S23,,20.962165,105.798817,,
62_2_S24,STOP_62_2_S24,,20.964900,105.793799,,
62_2_S25,STOP_62_2_S25,,20.967501,105.788925,,
62_2_S26,STOP_62_2_S26,,20.970401,105.784309,,
62_2_S27,STOP_62_2_S27,,20.969451,105.780409,,
62_2_S28,STOP_62_2_S28,,20.965255,105.774993,,
62_2_S29,STOP_62_2_S29,,20.965184,105.772842,,
62_2_S30,STOP_62_2_S30,,20.965034,105.767626,,
62_2_S31,STOP_62_2_S31,,20.962284,105.764126,,
62_2_S32,STOP_62_2_S32,,20.960421,105.761730,,
62_2_S33,STOP_62_2_S33,,20.958336,105.759022,,
62_2_S34,STOP_62_2_S34,,20.954324,105.753744,,
62_2_S35,STOP_62_2_S35,,20.952318,105.751059,,
62_2_S36,STOP_62_2_S36,,20.950335,105.748226,,
63_1_S1,STOP_63_1_S1,,21.126714,105.780275,,
63_1_S2,STOP_63_1_S2,,21.125247,105.778909,,
63_1_S3,STOP_63_1_S3,,21.120047,105.769842,,
63_1_S4,STOP_63_1_S4,,21.122330,105.762975,,
63_1_S5,STOP_63_1_S5,,21.129456,105.759996,,
63_1_S6,STOP_63_1_S6,,21.136047,105.759409,,
63_1_S7,STOP_63_1_S7,,21.145363,105.759259,,
63_1_S8,STOP_63_1_S8,,21.150496,105.757342,,
63_1_S9,STOP_63_1_S9,,21.155096,105.750893,,
63_1_S10,STOP_63_1_S10,,21.158704,105.748767,,
63_1_S11,STOP_63_1_S11,,21.162979,105.745893,,
63_1_S12,STOP_63_1_S12,,21.167746,105.741960,,
63_1_S13,STOP_63_1_S13,,21.172396,105.736726,,
63_1_S14,STOP_63_1_S14,,21.175579,105.731193,,
63_1_S15,STOP_63_1_S15,,21.178662,105.728026,,
63_1_S16,STOP_63_1_S16,,21.185729,105.722893,,
63_1_S17,STOP_63_1_S17,,21.188212,105.719677,,
63_1_S18,STOP_63_1_S18,,21.197412,105.710543,,
63_1_S19,STOP_63_1_S19,,21.201945,105.708544,,
63_1_S20,STOP_63_1_S20,,21.208412,105.705627,,
63_1_S21,STOP_63_1_S21,,21.213102,105.705871,,
63_1_S22,STOP_63_1_S22,,21.218628,105.702994,,
63_1_S23,STOP_63_1_S23,,21.223928,105.704294,,
63_1_S24,STOP_63_1_S24,,21.228377,105.705461,,
63_1_S25,STOP_63_1_S25,,21.231511,105.704094,,
